"path","chemical","ppm","device","datetime","split"
"NH4/OppoA83/round2/UOmnv_ngochanpham274@gmail.com_2025-05-23 15_54_19_Vinh_OPPOA83_NH4_0.8ppm_2_8_OPPOA83_10.877255_106.6786633.jpg","NH4","0.8","OppoA83","2025-05-23 15:54:19","train"
"NH4/OppoA83/round2/uOUJt_ngochanpham274@gmail.com_2025-05-23 17_05_47_Vinh_OPPOA83_NH4_9.5ppm_2_7_OPPOA83_10.8768499_106.6782093.jpg","NH4","9.5","OppoA83","2025-05-23 17:05:47","train"
"NH4/OppoA83/round2/USsRu_ngochanpham274@gmail.com_2025-05-23 17_00_35_Vinh_OPPOA83_NH4_9ppm_2_10_OPPOA83_10.8768479_106.6782143.jpg","NH4","9.0","OppoA83","2025-05-23 17:00:35","train"
"NH4/OppoA83/round2/UT2C4_ngochanpham274@gmail.com_2025-05-23 15_42_15_Vinh_OPPOA83_NH4_0.4ppm_2_10_OPPOA83_10.8768517_106.6781978.jpg","NH4","0.4","OppoA83","2025-05-23 15:42:15","train"
"NH4/OppoA83/round2/UT70r_ngochanpham274@gmail.com_2025-05-23 16_09_52_Vinh_OPPOA83_NH4_0.95ppm_2_10_OPPOA83_10.8772367_106.6785717.jpg","NH4","0.95","OppoA83","2025-05-23 16:09:52","train"
"NH4/OppoA83/round2/uTqDO_ngochanpham274@gmail.com_2025-05-23 12_01_38_Vinh_OPPOA83_NH4_0.02ppm_2_3_OPPOA83_10.8768496_106.6782088.jpg","NH4","0.02","OppoA83","2025-05-23 12:01:38","train"
"NH4/OppoA83/round2/V0BIj_ngochanpham274@gmail.com_2025-05-23 15_51_27_Vinh_OPPOA83_NH4_0.7ppm_2_4_OPPOA83_10.877255_106.6786633.jpg","NH4","0.7","OppoA83","2025-05-23 15:51:27","train"
"NH4/OppoA83/round2/veQKY_ngochanpham274@gmail.com_2025-05-23 11_54_15_Vinh_OPPOA83_NH4_0.01ppm_2_3_OPPOA83_10.8768496_106.6782088.jpg","NH4","0.01","OppoA83","2025-05-23 11:54:15","train"
"NH4/OppoA83/round2/vgdvP_ngochanpham274@gmail.com_2025-05-23 16_11_15_Vinh_OPPOA83_NH4_1ppm_2_4_OPPOA83_10.8772367_106.6785717.jpg","NH4","1.0","OppoA83","2025-05-23 16:11:15","train"
"NH4/OppoA83/round2/vijB4_ngochanpham274@gmail.com_2025-05-23 15_29_56_Vinh_OPPOA83_NH4_0.3ppm_2_1_OPPOA83_10.8821767_106.6788183.jpg","NH4","0.3","OppoA83","2025-05-23 15:29:56","train"
"NH4/OppoA83/round2/VIyD1_ngochanpham274@gmail.com_2025-05-23 16_31_01_Vinh_OPPOA83_NH4_4ppm_2_2_OPPOA83_10.8768272_106.6782384.jpg","NH4","4.0","OppoA83","2025-05-23 16:31:01","train"
"NH4/OppoA83/round2/vT6fu_ngochanpham274@gmail.com_2025-05-23 15_41_16_Vinh_OPPOA83_NH4_0.4ppm_2_7_OPPOA83_10.8768517_106.6781978.jpg","NH4","0.4","OppoA83","2025-05-23 15:41:16","train"
"NH4/OppoA83/round2/VVZj8_ngochanpham274@gmail.com_2025-05-23 15_11_26_Vinh_OPPOA83_NH4_0.09ppm_2_8_OPPOA83_10.8768422_106.6782119.jpg","NH4","0.09","OppoA83","2025-05-23 15:11:26","train"
"NH4/OppoA83/round2/Vy4Eb_ngochanpham274@gmail.com_2025-05-23 15_49_28_Vinh_OPPOA83_NH4_0.6ppm_2_10_OPPOA83_10.8782733_106.67792.jpg","NH4","0.6","OppoA83","2025-05-23 15:49:28","train"
"NH4/OppoA83/round2/w0bH6_ngochanpham274@gmail.com_2025-05-23 15_21_13_Vinh_OPPOA83_NH4_0.095ppm_2_9_OPPOA83_10.876853_106.678208.jpg","NH4","0.095","OppoA83","2025-05-23 15:21:13","train"
"NH4/OppoA83/round2/WaU6D_ngochanpham274@gmail.com_2025-05-23 12_23_50_Vinh_OPPOA83_NH4_0.04ppm_2_2_OPPOA83_10.8768566_106.6782071.jpg","NH4","0.04","OppoA83","2025-05-23 12:23:50","train"
"NH4/OppoA83/round2/WENwZ_ngochanpham274@gmail.com_2025-05-23 16_32_16_Vinh_OPPOA83_NH4_4ppm_2_6_OPPOA83_10.8768272_106.6782384.jpg","NH4","4.0","OppoA83","2025-05-23 16:32:16","train"
"NH4/OppoA83/round2/wf6gU_ngochanpham274@gmail.com_2025-05-23 17_01_17_Vinh_OPPOA83_NH4_9.5ppm_2_9_OPPOA83_10.8768479_106.6782143.jpg","NH4","9.5","OppoA83","2025-05-23 17:01:17","train"
"NH4/OppoA83/round2/Wh2Fu_ngochanpham274@gmail.com_2025-05-23 14_12_24_Vinh_OPPOA83_NH4_0.07ppm_2_4_OPPOA83_10.8767333_106.6782567.jpg","NH4","0.07","OppoA83","2025-05-23 14:12:24","train"
"NH4/OppoA83/round2/Wm1PR_ngochanpham274@gmail.com_2025-05-23 15_13_35_Vinh_OPPOA83_NH4_0.095ppm_2_3_OPPOA83_10.8768422_106.6782119.jpg","NH4","0.095","OppoA83","2025-05-23 15:13:35","train"
"NH4/OppoA83/round2/Wqr8G_ngochanpham274@gmail.com_2025-05-23 16_31_38_Vinh_OPPOA83_NH4_4ppm_2_4_OPPOA83_10.8768272_106.6782384.jpg","NH4","4.0","OppoA83","2025-05-23 16:31:38","train"
"NH4/OppoA83/round2/wqZgv_ngochanpham274@gmail.com_2025-05-23 12_48_42_Vinh_OPPOA83_NH4_0.05ppm_2_7_OPPOA83_10.8768515_106.6782062.jpg","NH4","0.05","OppoA83","2025-05-23 12:48:42","train"
"NH4/OppoA83/round2/wSBSn_ngochanpham274@gmail.com_2025-05-23 16_08_34_Vinh_OPPOA83_NH4_0.95ppm_2_6_OPPOA83_10.8772367_106.6785717.jpg","NH4","0.95","OppoA83","2025-05-23 16:08:34","train"
"NH4/OppoA83/round2/wtzPv_ngochanpham274@gmail.com_2025-05-23 16_42_04_Vinh_OPPOA83_NH4_6ppm_2_1_OPPOA83_10.8768586_106.6782159.jpg","NH4","6.0","OppoA83","2025-05-23 16:42:04","train"
"NH4/OppoA83/round2/wzWiT_ngochanpham274@gmail.com_2025-05-23 16_24_49_Vinh_OPPOA83_NH4_3ppm_2_10_OPPOA83_10.8768458_106.6782016.jpg","NH4","3.0","OppoA83","2025-05-23 16:24:49","train"
"NH4/OppoA83/round2/x1g3g_ngochanpham274@gmail.com_2025-05-23 16_58_17_Vinh_OPPOA83_NH4_9ppm_2_3_OPPOA83_10.8768479_106.6782143.jpg","NH4","9.0","OppoA83","2025-05-23 16:58:17","train"
"NH4/OppoA83/round2/X4J9o_ngochanpham274@gmail.com_2025-05-23 16_05_24_Vinh_OPPOA83_NH4_0.9ppm_2_9_OPPOA83_10.8775833_106.678735.jpg","NH4","0.9","OppoA83","2025-05-23 16:05:24","train"
"NH4/OppoA83/round2/XaosG_ngochanpham274@gmail.com_2025-05-23 16_55_08_Vinh_OPPOA83_NH4_8ppm_2_4_OPPOA83_10.8768479_106.6782143.jpg","NH4","8.0","OppoA83","2025-05-23 16:55:08","train"
"NH4/OppoA83/round2/xE8sM_ngochanpham274@gmail.com_2025-05-23 12_02_12_Vinh_OPPOA83_NH4_0.02ppm_2_4_OPPOA83_10.8768496_106.6782088.jpg","NH4","0.02","OppoA83","2025-05-23 12:02:12","train"
"NH4/OppoA83/round2/xFTEk_ngochanpham274@gmail.com_2025-05-23 16_58_56_Vinh_OPPOA83_NH4_9ppm_2_5_OPPOA83_10.8768479_106.6782143.jpg","NH4","9.0","OppoA83","2025-05-23 16:58:56","train"
"NH4/OppoA83/round2/xhyVT_ngochanpham274@gmail.com_2025-05-23 15_12_43_Vinh_OPPOA83_NH4_0.095ppm_2_1_OPPOA83_10.8768422_106.6782119.jpg","NH4","0.095","OppoA83","2025-05-23 15:12:43","train"
"NH4/OppoA83/round2/xJhrk_ngochanpham274@gmail.com_2025-05-23 15_41_56_Vinh_OPPOA83_NH4_0.4ppm_2_9_OPPOA83_10.8768517_106.6781978.jpg","NH4","0.4","OppoA83","2025-05-23 15:41:56","train"
"NH4/OppoA83/round2/XJmCb_ngochanpham274@gmail.com_2025-05-23 15_46_18_Vinh_OPPOA83_NH4_0.5ppm_2_10_OPPOA83_10.8782733_106.67792.jpg","NH4","0.5","OppoA83","2025-05-23 15:46:18","train"
"NH4/OppoA83/round2/XKj0u_ngochanpham274@gmail.com_2025-05-23 12_07_33_Vinh_OPPOA83_NH4_0.03ppm_2_1_OPPOA83_10.8768496_106.6782088.jpg","NH4","0.03","OppoA83","2025-05-23 12:07:33","train"
"NH4/OppoA83/round2/xlWCI_ngochanpham274@gmail.com_2025-05-23 15_22_49_Vinh_OPPOA83_NH4_0.1ppm_2_2_OPPOA83_10.876853_106.678208.jpg","NH4","0.1","OppoA83","2025-05-23 15:22:49","train"
"NH4/OppoA83/round2/xmKDN_ngochanpham274@gmail.com_2025-05-23 17_07_21_Vinh_OPPOA83_NH4_9.5ppm_2_3_OPPOA83_10.8768499_106.6782093.jpg","NH4","9.5","OppoA83","2025-05-23 17:07:21","train"
"NH4/OppoA83/round2/Xql3E_ngochanpham274@gmail.com_2025-05-23 16_35_34_Vinh_OPPOA83_NH4_5ppm_2_1_OPPOA83_10.8768272_106.6782384.jpg","NH4","5.0","OppoA83","2025-05-23 16:35:34","train"
"NH4/OppoA83/round2/XqsBY_ngochanpham274@gmail.com_2025-05-23 15_38_46_Vinh_OPPOA83_NH4_0.3ppm_2_10_OPPOA83_10.8768517_106.6781978.jpg","NH4","0.3","OppoA83","2025-05-23 15:38:46","train"
"NH4/OppoA83/round2/xsRH4_ngochanpham274@gmail.com_2025-05-23 16_11_57_Vinh_OPPOA83_NH4_1ppm_2_6_OPPOA83_10.8772367_106.6785717.jpg","NH4","1.0","OppoA83","2025-05-23 16:11:57","train"
"NH4/OppoA83/round2/xtKaU_ngochanpham274@gmail.com_2025-05-23 16_20_55_Vinh_OPPOA83_NH4_2ppm_2_8_OPPOA83_10.8768458_106.6782016.jpg","NH4","2.0","OppoA83","2025-05-23 16:20:55","train"
"NH4/OppoA83/round2/XxM9y_ngochanpham274@gmail.com_2025-05-23 12_28_13_Vinh_OPPOA83_NH4_0.04ppm_2_10_OPPOA83_10.8768566_106.6782071.jpg","NH4","0.04","OppoA83","2025-05-23 12:28:13","train"
"NH4/OppoA83/round2/XYWLy_ngochanpham274@gmail.com_2025-05-23 15_40_16_Vinh_OPPOA83_NH4_0.4ppm_2_4_OPPOA83_10.8768517_106.6781978.jpg","NH4","0.4","OppoA83","2025-05-23 15:40:16","train"
"NH4/OppoA83/round2/Xz9d2_ngochanpham274@gmail.com_2025-05-23 16_21_32_Vinh_OPPOA83_NH4_2ppm_2_10_OPPOA83_10.8768458_106.6782016.jpg","NH4","2.0","OppoA83","2025-05-23 16:21:32","train"
"NH4/OppoA83/round2/y05CZ__2025-05-23 15_04_43_Vinh_OPPOA83_NH4_0.08ppm_2_5_OPPOA83_10.8768422_106.6782119.jpg","NH4","0.08","OppoA83","2025-05-23 15:04:43","train"
"NH4/OppoA83/round2/y4hAb_ngochanpham274@gmail.com_2025-05-23 16_23_11_Vinh_OPPOA83_NH4_3ppm_2_5_OPPOA83_10.8768458_106.6782016.jpg","NH4","3.0","OppoA83","2025-05-23 16:23:11","train"
"NH4/OppoA83/round2/Y8buV_ngochanpham274@gmail.com_2025-05-23 15_46_56_Vinh_OPPOA83_NH4_0.6ppm_2_2_OPPOA83_10.8782733_106.67792.jpg","NH4","0.6","OppoA83","2025-05-23 15:46:56","train"
"NH4/OppoA83/round2/YEgcM_ngochanpham274@gmail.com_2025-05-23 12_30_45_Vinh_OPPOA83_NH4_0.05ppm_2_5_OPPOA83_10.8768566_106.6782071.jpg","NH4","0.05","OppoA83","2025-05-23 12:30:45","train"
"NH4/OppoA83/round2/YHafh_ngochanpham274@gmail.com_2025-05-23 15_51_46_Vinh_OPPOA83_NH4_0.7ppm_2_5_OPPOA83_10.877255_106.6786633.jpg","NH4","0.7","OppoA83","2025-05-23 15:51:46","train"
"NH4/OppoA83/round2/YhOE8_ngochanpham274@gmail.com_2025-05-23 15_31_49_Vinh_OPPOA83_NH4_0.3ppm_2_7_OPPOA83_10.8821767_106.6788183.jpg","NH4","0.3","OppoA83","2025-05-23 15:31:49","train"
"NH4/OppoA83/round2/YLlsf_ngochanpham274@gmail.com_2025-05-23 16_05_04_Vinh_OPPOA83_NH4_0.9ppm_2_8_OPPOA83_10.8775833_106.678735.jpg","NH4","0.9","OppoA83","2025-05-23 16:05:04","train"
"NH4/OppoA83/round2/yMGQC_ngochanpham274@gmail.com_2025-05-23 16_54_47_Vinh_OPPOA83_NH4_8ppm_2_3_OPPOA83_10.8768479_106.6782143.jpg","NH4","8.0","OppoA83","2025-05-23 16:54:47","train"
"NH4/OppoA83/round2/ysFqu_ngochanpham274@gmail.com_2025-05-23 15_39_49_Vinh_OPPOA83_NH4_0.4ppm_2_3_OPPOA83_10.8768517_106.6781978.jpg","NH4","0.4","OppoA83","2025-05-23 15:39:49","train"
"NH4/OppoA83/round2/ytvjX_ngochanpham274@gmail.com_2025-05-23 15_27_16_Vinh_OPPOA83_NH4_0.2ppm_2_3_OPPOA83_10.8821767_106.6788183.jpg","NH4","0.2","OppoA83","2025-05-23 15:27:16","train"
"NH4/OppoA83/round2/YUMqO_ngochanpham274@gmail.com_2025-05-23 14_13_33_Vinh_OPPOA83_NH4_0.07ppm_2_1_OPPOA83_10.8767333_106.6782567.jpg","NH4","0.07","OppoA83","2025-05-23 14:13:33","train"
"NH4/OppoA83/round2/YYGIj_ngochanpham274@gmail.com_2025-05-23 14_06_47_Vinh_OPPOA83_NH4_0.06ppm_2_6_OPPOA83_10.8767333_106.6782567.jpg","NH4","0.06","OppoA83","2025-05-23 14:06:47","train"
"NH4/OppoA83/round2/z3Jes_ngochanpham274@gmail.com_2025-05-23 12_30_11_Vinh_OPPOA83_NH4_0.05ppm_2_4_OPPOA83_10.8768566_106.6782071.jpg","NH4","0.05","OppoA83","2025-05-23 12:30:11","train"
"NH4/OppoA83/round2/Z4C91_ngochanpham274@gmail.com_2025-05-23 16_43_24_Vinh_OPPOA83_NH4_6ppm_2_5_OPPOA83_10.8768586_106.6782159.jpg","NH4","6.0","OppoA83","2025-05-23 16:43:24","train"
"NH4/OppoA83/round2/zagfM_ngochanpham274@gmail.com_2025-05-23 11_59_15_Vinh_OPPOA83_NH4_0.01ppm_2_9_OPPOA83_10.8768496_106.6782088.jpg","NH4","0.01","OppoA83","2025-05-23 11:59:15","train"
"NH4/OppoA83/round2/zN51Z_ngochanpham274@gmail.com_2025-05-23 12_24_21_Vinh_OPPOA83_NH4_0.04ppm_2_3_OPPOA83_10.8768566_106.6782071.jpg","NH4","0.04","OppoA83","2025-05-23 12:24:21","train"
"NH4/OppoA83/round2/ztHHI_ngochanpham274@gmail.com_2025-05-23 14_14_47_Vinh_OPPOA83_NH4_0.08ppm_2_3_OPPOA83_10.8767333_106.6782567.jpg","NH4","0.08","OppoA83","2025-05-23 14:14:47","train"
"NH4/OppoA83/round2/ZucPN_ngochanpham274@gmail.com_2025-05-23 16_32_35_Vinh_OPPOA83_NH4_4ppm_2_7_OPPOA83_10.8768272_106.6782384.jpg","NH4","4.0","OppoA83","2025-05-23 16:32:35","train"
"NH4/OppoA83/round2/zuOeh_ngochanpham274@gmail.com_2025-05-23 16_20_18_Vinh_OPPOA83_NH4_2ppm_2_6_OPPOA83_10.8768458_106.6782016.jpg","NH4","2.0","OppoA83","2025-05-23 16:20:18","train"
"NH4/OppoA83/round2/ZVYUN_ngochanpham274@gmail.com_2025-05-23 17_06_36_Vinh_OPPOA83_NH4_9.5ppm_2_5_OPPOA83_10.8768499_106.6782093.jpg","NH4","9.5","OppoA83","2025-05-23 17:06:36","train"
"NH4/OppoA83/round2/zxdu0_ngochanpham274@gmail.com_2025-05-23 16_05_43_Vinh_OPPOA83_NH4_0.9ppm_2_10_OPPOA83_10.8775833_106.678735.jpg","NH4","0.9","OppoA83","2025-05-23 16:05:43","train"
"NH4/OppoReno5/round1/0aVNZ_ngochanpham274@gmail.com_2025-05-16 15_00_43_Vinh_OppoReno5_NH4_0.2ppm_1_8_OppoReno5_10.8768598_106.6782006.jpg","NH4","0.2","OppoReno5","2025-05-16 15:00:43","train"
"NH4/OppoReno5/round1/0bTom_ngochanpham274@gmail.com_2025-05-16 15_43_35_Vinh_OppoReno5_NH4_3ppm_1_1_OppoReno5_10.8768637_106.6782016.jpg","NH4","3.0","OppoReno5","2025-05-16 15:43:35","train"
"NH4/OppoReno5/round1/0Iwrc_ngochanpham274@gmail.com_2025-05-16 14_10_19_Vinh_OppoReno5_NH4_0.02ppm_1_7_OppoReno5_10.8768585_106.6782009.jpg","NH4","0.02","OppoReno5","2025-05-16 14:10:19","train"
"NH4/OppoReno5/round1/0J2iA_ngochanpham274@gmail.com_2025-05-16 15_49_49_Vinh_OppoReno5_NH4_4ppm_1_3_OppoReno5_10.8768637_106.6782016.jpg","NH4","4.0","OppoReno5","2025-05-16 15:49:49","train"
"NH4/OppoReno5/round1/0q65E_ngochanpham274@gmail.com_2025-05-16 14_50_19_Vinh_OppoReno5_NH4_0.095ppm_1_10_OppoReno5_10.8768598_106.6782006.jpg","NH4","0.095","OppoReno5","2025-05-16 14:50:19","train"
"NH4/OppoReno5/round1/0RI5z_ngochanpham274@gmail.com_2025-05-16 14_09_56_Vinh_OppoReno5_NH4_0.02ppm_1_8_OppoReno5_10.8768585_106.6782009.jpg","NH4","0.02","OppoReno5","2025-05-16 14:09:56","train"
"NH4/OppoReno5/round1/0v39k_ngochanpham274@gmail.com_2025-05-16 15_29_30_Vinh_OppoReno5_NH4_0.9ppm_1_9_OppoReno5_10.8768601_106.6782061.jpg","NH4","0.9","OppoReno5","2025-05-16 15:29:30","train"
"NH4/OppoReno5/round1/0XHUb_ngochanpham274@gmail.com_2025-05-16 14_43_42_Vinh_OppoReno5_NH4_0.08ppm_1_5_OppoReno5_10.8768598_106.6782006.jpg","NH4","0.08","OppoReno5","2025-05-16 14:43:42","train"
"NH4/OppoReno5/round1/1CYQF_ngochanpham274@gmail.com_2025-05-16 15_28_29_Vinh_OppoReno5_NH4_0.9ppm_1_6_OppoReno5_10.8768601_106.6782061.jpg","NH4","0.9","OppoReno5","2025-05-16 15:28:29","train"
"NH4/OppoReno5/round1/1MCM9_ngochanpham274@gmail.com_2025-05-16 15_11_35_Vinh_OppoReno5_NH4_0.4ppm_1_1_OppoReno5_10.8768601_106.6782061.jpg","NH4","0.4","OppoReno5","2025-05-16 15:11:35","train"
"NH4/OppoReno5/round1/1SF2d_ngochanpham274@gmail.com_2025-05-16 15_41_59_Vinh_OppoReno5_NH4_2ppm_1_4_OppoReno5_10.8768637_106.6782016.jpg","NH4","2.0","OppoReno5","2025-05-16 15:41:59","train"
"NH4/OppoReno5/round1/22wvI_ngochanpham274@gmail.com_2025-05-16 16_14_43_Vinh_OppoReno5_NH4_9.5ppm_1_2_OppoReno5_10.8768616_106.6782044.jpg","NH4","9.5","OppoReno5","2025-05-16 16:14:43","train"
"NH4/OppoReno5/round1/24ov2_ngochanpham274@gmail.com_2025-05-16 14_51_01_Vinh_OppoReno5_NH4_0.095ppm_1_8_OppoReno5_10.8768598_106.6782006.jpg","NH4","0.095","OppoReno5","2025-05-16 14:51:01","train"
"NH4/OppoReno5/round1/2bTU5_ngochanpham274@gmail.com_2025-05-16 15_03_13_Vinh_OppoReno5_NH4_0.2ppm_1_2_OppoReno5_10.8768598_106.6782006.jpg","NH4","0.2","OppoReno5","2025-05-16 15:03:13","train"
"NH4/OppoReno5/round1/2tD8N_ngochanpham274@gmail.com_2025-05-16 14_31_36_Vinh_OppoReno5_NH4_0.06ppm_1_4_OppoReno5_10.8768585_106.6782009.jpg","NH4","0.06","OppoReno5","2025-05-16 14:31:36","train"
"NH4/OppoReno5/round1/2ZY0v_ngochanpham274@gmail.com_2025-05-16 14_54_43_Vinh_OppoReno5_NH4_0.1ppm_1_1_OppoReno5_10.8768598_106.6782006.jpg","NH4","0.1","OppoReno5","2025-05-16 14:54:43","train"
"NH4/OppoReno5/round1/34WSi_ngochanpham274@gmail.com_2025-05-16 14_37_51_Vinh_OppoReno5_NH4_0.07ppm_1_6_OppoReno5_10.8768598_106.6782006.jpg","NH4","0.07","OppoReno5","2025-05-16 14:37:51","train"
"NH4/OppoReno5/round1/36c5G_ngochanpham274@gmail.com_2025-05-16 14_15_14_Vinh_OppoReno5_NH4_0.03ppm_1_6_OppoReno5_10.8768585_106.6782009.jpg","NH4","0.03","OppoReno5","2025-05-16 14:15:14","train"
"NH4/OppoReno5/round1/36wc5_ngochanpham274@gmail.com_2025-05-16 15_02_11_Vinh_OppoReno5_NH4_0.2ppm_1_5_OppoReno5_10.8768598_106.6782006.jpg","NH4","0.2","OppoReno5","2025-05-16 15:02:11","train"
"NH4/OppoReno5/round1/3cH9W_ngochanpham274@gmail.com_2025-05-16 14_12_22_Vinh_OppoReno5_NH4_0.02ppm_1_2_OppoReno5_10.8768585_106.6782009.jpg","NH4","0.02","OppoReno5","2025-05-16 14:12:22","train"
"NH4/OppoReno5/round1/3hipu_ngochanpham274@gmail.com_2025-05-16 14_42_13_Vinh_OppoReno5_NH4_0.08ppm_1_9_OppoReno5_10.8768598_106.6782006.jpg","NH4","0.08","OppoReno5","2025-05-16 14:42:13","train"
"NH4/OppoReno5/round1/3HNaW_ngochanpham274@gmail.com_2025-05-16 16_11_42_Vinh_OppoReno5_NH4_9.5ppm_1_8_OppoReno5_10.8768616_106.6782044.jpg","NH4","9.5","OppoReno5","2025-05-16 16:11:42","train"
"NH4/OppoReno5/round1/3I1hb_ngochanpham274@gmail.com_2025-05-16 14_13_45_Vinh_OppoReno5_NH4_0.03ppm_1_2_OppoReno5_10.8768585_106.6782009.jpg","NH4","0.03","OppoReno5","2025-05-16 14:13:45","train"
"NH4/OppoReno5/round1/4cVqh_ngochanpham274@gmail.com_2025-05-16 15_00_25_Vinh_OppoReno5_NH4_0.2ppm_1_9_OppoReno5_10.8768598_106.6782006.jpg","NH4","0.2","OppoReno5","2025-05-16 15:00:25","train"
"NH4/OppoReno5/round1/4EBDn_ngochanpham274@gmail.com_2025-05-16 14_26_17_Vinh_OppoReno5_NH4_0.05ppm_1_8_OppoReno5_10.8768585_106.6782009.jpg","NH4","0.05","OppoReno5","2025-05-16 14:26:17","train"
"NH4/OppoReno5/round1/4R9l4_ngochanpham274@gmail.com_2025-05-16 15_25_45_Vinh_OppoReno5_NH4_0.8ppm_1_1_OppoReno5_10.8768601_106.6782061.jpg","NH4","0.8","OppoReno5","2025-05-16 15:25:45","train"
"NH4/OppoReno5/round1/4wJt0_ngochanpham274@gmail.com_2025-05-16 15_40_07_Vinh_OppoReno5_NH4_2ppm_1_9_OppoReno5_10.8768637_106.6782016.jpg","NH4","2.0","OppoReno5","2025-05-16 15:40:07","train"
"NH4/OppoReno5/round1/53s5Z_ngochanpham274@gmail.com_2025-05-16 14_48_07_Vinh_OppoReno5_NH4_0.09ppm_1_6_OppoReno5_10.8768598_106.6782006.jpg","NH4","0.09","OppoReno5","2025-05-16 14:48:07","train"
"NH4/OppoReno5/round1/53xHg_ngochanpham274@gmail.com_2025-05-16 15_48_33_Vinh_OppoReno5_NH4_4ppm_1_7_OppoReno5_10.8768637_106.6782016.jpg","NH4","4.0","OppoReno5","2025-05-16 15:48:33","train"
"NH4/OppoReno5/round1/5cMe7_ngochanpham274@gmail.com_2025-05-16 14_46_38_Vinh_OppoReno5_NH4_0.09ppm_1_3_OppoReno5_10.8768598_106.6782006.jpg","NH4","0.09","OppoReno5","2025-05-16 14:46:38","train"
"NH4/OppoReno5/round1/5IEzP_ngochanpham274@gmail.com_2025-05-16 16_00_46_Vinh_OppoReno5_NH4_7ppm_1_8_OppoReno5_10.8768637_106.6782016.jpg","NH4","7.0","OppoReno5","2025-05-16 16:00:46","train"
"NH4/OppoReno5/round1/64tSx_ngochanpham274@gmail.com_2025-05-16 15_43_15_Vinh_OppoReno5_NH4_2ppm_1_1_OppoReno5_10.8768637_106.6782016.jpg","NH4","2.0","OppoReno5","2025-05-16 15:43:15","train"
"NH4/OppoReno5/round1/6826k_ngochanpham274@gmail.com_2025-05-16 14_29_00_Vinh_OppoReno5_NH4_0.06ppm_1_9_OppoReno5_10.8768585_106.6782009.jpg","NH4","0.06","OppoReno5","2025-05-16 14:29:00","train"
"NH4/OppoReno5/round1/6bcs2_ngochanpham274@gmail.com_2025-05-16 15_36_12_Vinh_OppoReno5_NH4_1ppm_1_2_OppoReno5_10.8768601_106.6782061.jpg","NH4","1.0","OppoReno5","2025-05-16 15:36:12","train"
"NH4/OppoReno5/round1/6hKzS_ngochanpham274@gmail.com_2025-05-16 15_56_44_Vinh_OppoReno5_NH4_6ppm_1_4_OppoReno5_10.8768637_106.6782016.jpg","NH4","6.0","OppoReno5","2025-05-16 15:56:44","train"
"NH4/OppoReno5/round1/6t1RG_ngochanpham274@gmail.com_2025-05-16 15_35_08_Vinh_OppoReno5_NH4_0.95ppm_1_2_OppoReno5_10.8768601_106.6782061.jpg","NH4","0.95","OppoReno5","2025-05-16 15:35:08","train"
"NH4/OppoReno5/round1/7aIEu_ngochanpham274@gmail.com_2025-05-16 14_17_44_Vinh_OppoReno5_NH4_0.04ppm_1_9_OppoReno5_10.8768585_106.6782009.jpg","NH4","0.04","OppoReno5","2025-05-16 14:17:44","train"
"NH4/OppoReno5/round1/7LYLN_ngochanpham274@gmail.com_2025-05-16 14_17_08_Vinh_OppoReno5_NH4_0.04ppm_1_10_OppoReno5_10.8768585_106.6782009.jpg","NH4","0.04","OppoReno5","2025-05-16 14:17:08","train"
"NH4/OppoReno5/round1/7ompZ_ngochanpham274@gmail.com_2025-05-16 14_31_05_Vinh_OppoReno5_NH4_0.06ppm_1_5_OppoReno5_10.8768585_106.6782009.jpg","NH4","0.06","OppoReno5","2025-05-16 14:31:05","train"
"NH4/OppoReno5/round1/7OVwX_ngochanpham274@gmail.com_2025-05-16 15_24_26_Vinh_OppoReno5_NH4_0.8ppm_1_5_OppoReno5_10.8768601_106.6782061.jpg","NH4","0.8","OppoReno5","2025-05-16 15:24:26","train"
"NH4/OppoReno5/round1/7Ui6b_ngochanpham274@gmail.com_2025-05-16 15_19_34_Vinh_OppoReno5_NH4_0.7ppm_1_2_OppoReno5_10.8768601_106.6782061.jpg","NH4","0.7","OppoReno5","2025-05-16 15:19:34","train"
"NH4/OppoReno5/round1/8bGGF_ngochanpham274@gmail.com_2025-05-16 14_15_51_Vinh_OppoReno5_NH4_0.03ppm_1_8_OppoReno5_10.8768585_106.6782009.jpg","NH4","0.03","OppoReno5","2025-05-16 14:15:51","train"
"NH4/OppoReno5/round1/8J5l7_ngochanpham274@gmail.com_2025-05-16 15_54_45_Vinh_OppoReno5_NH4_6ppm_1_10_OppoReno5_10.8768637_106.6782016.jpg","NH4","6.0","OppoReno5","2025-05-16 15:54:45","train"
"NH4/OppoReno5/round1/8jQ2w_ngochanpham274@gmail.com_2025-05-16 15_52_43_Vinh_OppoReno5_NH4_5ppm_1_6_OppoReno5_10.8768637_106.6782016.jpg","NH4","5.0","OppoReno5","2025-05-16 15:52:43","train"
"NH4/OppoReno5/round1/8LlGt_ngochanpham274@gmail.com_2025-05-16 14_44_00_Vinh_OppoReno5_NH4_0.08ppm_1_4_OppoReno5_10.8768598_106.6782006.jpg","NH4","0.08","OppoReno5","2025-05-16 14:44:00","train"
"NH4/OppoReno5/round1/8lVMh_ngochanpham274@gmail.com_2025-05-16 16_10_06_Vinh_OppoReno5_NH4_9ppm_1_9_OppoReno5_10.8768616_106.6782044.jpg","NH4","9.0","OppoReno5","2025-05-16 16:10:06","train"
